,eva_nr,name,category,state,city,zipcode,street,long,lat
2861,8003871,Markdorf (Baden),5,Baden-Württemberg,Markdorf,88677,Eisenbahnstr. 1,9.38864,47.716816
2862,8012305,Marke,6,Sachsen-Anhalt,Schierau,06779,Am Bahnhof 1,12.257028,51.7411
2863,8003872,Markelfingen,6,Baden-Württemberg,Radolfzell,78315,Unterdorfstr. 15,9.002772,47.739364
2864,8012308,Markkleeberg,5,Sachsen,Markkleeberg,04416,Dr.-Bernd-Klose-Platz,12.372615,51.279029
2865,8012309,Markkleeberg Mitte,7,Sachsen,Markkleeberg,04179,Rathhausstr.,12.369742,51.280182
2866,8010228,Markkleeberg-Großstädteln,6,Sachsen,Markkleeberg OT Großstädt,04416,Am Bahnhof 1,12.3763293,51.2624687
2867,8012311,Markranstädt,6,Sachsen,Markranstädt,04420,Am Bahnhof 19,12.22476,51.30718
2868,8012312,Marksuhl,6,Thüringen,Gerstungen,99834,Am Bahnhof ,10.224589,50.90835
2869,8003876,Markt Bibart,6,Bayern,Markt Bibart,91477,Bahnhofstr. 12,10.425466,49.646089
2870,8003878,Markt Erlbach,6,Bayern,Markt Erlbach,91459,Nürnberger Str. 14,10.658449,49.492675
2871,8003879,Markt Schwaben,4,Bayern,Markt Schwaben,85570,Bahnhofstr. 36,11.862093,48.193606
2872,8003881,Marktbreit,6,Bayern,Marktbreit,97340,Bahnhofplatz 4,10.146092,49.663804
2873,8003884,Marktleuthen,6,Bayern,Marktleuthen,95168,Bahnhofstr. 4,12.01317,50.130803
2874,8003885,Marktoberdorf,6,Bayern,Marktoberdorf,87616,Bahnhofstr. 10,10.61423,47.779215
2875,8003877,Marktoberdorf Schule,7,Bayern,Marktoberdorf,87616,Mühlsteig 25,10.609997,47.774099
2876,8000247,Marktredwitz,3,Bayern,Marktredwitz,95615,Bahnhofsplatz 7,12.082583,50.004596
2877,8003887,Marktschorgast,6,Bayern,Marktschorgast,95509,Bahnhofstr. 29,11.65353,50.090794
2878,8003888,Marl Mitte,6,Nordrhein-Westfalen,Marl-Mitte,45770,Marsweg 9,7.099575,51.653837
2879,8003890,Marl-Hamm,6,Nordrhein-Westfalen,Marl-Hamm,45772,Spechtstr. 2 a,7.131422,51.682972
2880,8003891,Marl-Sinsen,5,Nordrhein-Westfalen,Marl-Sinsen,45770,Bahnhofstr. 158,7.173482,51.667748
2881,8012314,Marlishausen,7,Thüringen,Wipfratal,99310,Am Bahnhof 1,11.010056,50.819504
2882,8012315,Marquardt,5,Brandenburg,Potsdam,14476,Fahrländer Str. 1A,12.971627,52.458881
2883,8003896,Marsberg,6,Nordrhein-Westfalen,Marsberg,34431,Bahnstraße 6,8.854904,51.462889
2884,8003897,Marstetten-Aitrach,6,Baden-Württemberg,Marstetten-Aitrach,88319,Bahnhofstraße 23,10.080166,47.943939
2885,8012316,Martensdorf,6,Mecklenburg-Vorpommern,Niepars,18442,Transitstraße 6,12.930252,54.300918
2886,8003898,Martinlamitz,6,Bayern,Schwarzenbach (Saale),95126,Christian-Heinrich Sandler Str. 5,11.950515,50.215527
2887,8012317,Martinroda,7,Thüringen,Martinroda,98693,Am Bahnhof 3,10.880943,50.733145
2888,8003899,Martinstein,6,Rheinland-Pfalz,Martinstein,55627,Hauptstr. 81,7.536625,49.803978
2889,8003901,Martinszell (Allgäu),6,Bayern,Waltenhofen,87448,Oberdorfer Bahnhofstraße 7,10.2738851,47.6294068
2890,8003903,Marxgrün,7,Bayern,Naila,95119,Am Bahnhof,11.686568,50.354978
2891,8003905,Marzling,6,Bayern,Marzling,85417,Bahnhofstr. 1,11.800108,48.410401
2892,8003906,Maschen,5,Niedersachsen,Seevetal,21218,Hörstener Str. / Ortsteil Maschen,10.065662,53.403815
2893,8003909,Massen,6,Nordrhein-Westfalen,Unna,59427,Massener Bahnhofstr.,7.643711,51.541776
2894,8003913,Maubach,4,Baden-Württemberg,Backnang,71522,Kärntener Str. 14,9.41999,48.926132
2895,8003915,Mauer (b Heidelberg),6,Baden-Württemberg,Mauer,69256,Bahnhofstr. 34,8.795545,49.335802
2896,8087080,Maulbronn West,7,Baden-Württemberg,Maulbronn,75433,Maulbronn West 1,8.781536,48.983745
2897,8003920,Maulburg,6,Baden-Württemberg,Maulburg ,79689,Bahnhofstr. 8,7.780662,47.644374
2898,8003921,Mausheim,6,Bayern,Beratzhausen,93176,Mausheim 100,11.7681384,49.1201468
2899,8003922,Maxhütte-Haidhof,5,Bayern,Maxhütte-Haidhof,93142,Bahnhofstr. 53,12.107818,49.198019
2900,8000248,Mayen Ost,5,Rheinland-Pfalz,Mayen,56727,Ostbahnhofstr. 83,7.238939,50.329594
2901,8003924,Mayen West,6,Rheinland-Pfalz,Mayen,56727,Westbahnhofstr. 29,7.213894,50.328373
2902,8003926,Mayschoß,7,Rheinland-Pfalz,Mayschoß,53508,An der Bundesstr. 47,7.020463,50.517233
2903,8003927,Mechernich,5,Nordrhein-Westfalen,Mechernich,53894,Friedrich-Wilhelm-Str. 4,6.642296,50.591367
2904,8012320,Mechterstädt,6,Thüringen,Mechterstädt-Sättelstädt,99880,Gothaerstr. 3,10.521367,50.943778
2905,8003929,Meckelfeld,5,Niedersachsen,Seevetal,21218,An der K 29 / Ortsteil Meckelfeld,10.029711,53.42438
2906,8003930,Meckenbeuren,4,Baden-Württemberg,Meckenbeuren,88074, Bahnhof 1,9.558393,47.69976
2907,8003931,Meckenheim,5,Nordrhein-Westfalen,Meckenheim,53340,Bahnhofstr. 32,7.014757,50.627446
2908,8003932,Meckesheim,4,Baden-Württemberg,Meckesheim,74909,Bahnhofstr. 29,8.812836,49.320658
2909,8012321,Dorf Mecklenburg,6,Mecklenburg-Vorpommern,Dorf Mecklenburg,23972,Bahnhofstr. 46a,11.471343,53.842932
2910,8012322,Medewitz (Mark),6,Brandenburg,Medewitz ( Mark ),14827,Bahnhofstr. 6,12.391829,52.060706
2911,8003938,Meeder,7,Bayern,Meeder,96484,Bahnhofstraße,10.906842,50.315656
2912,8012323,Meerane,6,Sachsen,Meerane,08393,Am Bahnhof 5,12.4575841,50.8506212
2913,8004694,Meerbusch-Osterath,5,Nordrhein-Westfalen,Meerbusch,40670,Bahnhofsweg 31,6.625981,51.269017
2914,8003939,Lennestadt-Meggen,6,Nordrhein-Westfalen,Lennestadt,57368,Albrecht-Dürer-Straße 11,8.065778,51.122453
2915,8010229,Mehltheuer,6,Sachsen,Mehltheuer,08539,Am Bahnhof 2-3,12.037091,50.544312
2916,8003943,Mehrhoog,6,Nordrhein-Westfalen,Hamminkeln,46499,Bahnhofstr. 66,6.51825,51.738965
2917,8089022,Mehrower Allee,5,Berlin,Berlin,12683,Märkische Allee 274,13.553699,52.557759
2918,8003947,Meine,7,Niedersachsen,Meine,38527,Bahnhofstr. 4,10.535812,52.381353
2919,8003949,Meinersen,6,Niedersachsen,Meinersen,38536,Bahnhofstr.31,10.321114,52.449188
2920,8003950,Meinerzhagen,6,Nordrhein-Westfalen,Meinerzhagen,58540,Im Tempel,7.634116,51.108144
2921,8010230,Meiningen,4,Thüringen,Meiningen,98617,Lindenallee 1,10.421205,50.57407
2922,8010231,Meinsdorf,6,Sachsen-Anhalt,Dessau-Roßlau,06862,Meinsdorfer Straße,12.256369,51.903191
2923,8012326,Meißen,5,Sachsen,Meißen,01662,Großenhainer Str. 2,13.482522,51.162957
2924,8012327,Meißen Triebischtal,6,Sachsen,Meißen / Triebischtal,01666,Lessingstraße,13.462529,51.152472
2925,8003952,Meitingen,5,Bayern,Meitingen,86405,Bahnhofstr. 4,10.84805,48.545997
2926,8012328,Meitzendorf,6,Sachsen-Anhalt,Barleben,39179,Dahlenwarsleber Str.,11.558967,52.209394
2927,8003953,Melbach,6,Hessen,Wölfersheim,61200,Erbsengasse 18,8.811423,50.379148
2928,8012329,Melchow,6,Brandenburg,Melchow,16230,Eberswalder Straße 1,13.694375,52.774871
2929,8003954,Meldorf,6,Schleswig-Holstein,Meldorf,25704,Am Bahnhof 5,9.080085,54.087771
2930,8003956,Melle,4,Niedersachsen,Melle,49324,Am Bahnhof 6,8.343221,52.209257
2931,8003957,Mellendorf,5,Niedersachsen,Wedemark,30900,Schaumburger Str. 3,9.744501,52.548199
2932,8012332,Mellingen (Thür),6,Thüringen,Mellingen ,99441,Bahnhofstr. 1,11.394318,50.950094
2933,8003959,Mellrichstadt Bahnhof,6,Bayern,Mellrichstadt,97638,Bahnhofstr. 10,10.307039,50.424782
2934,8003961,Melsungen,6,Hessen,Melsungen,34212,Bahnhofstr. 2,9.546079,51.126002
2935,8000249,Memmingen,3,Bayern,Memmingen,87700,Bahnhofstr. 3,10.186853,47.985581
2936,8003966,Menden (Rheinl),5,Nordrhein-Westfalen,St. Augustin,53757,Am Bahnhof,7.149549,50.779917
2937,8003967,Menden (Sauerland),6,Nordrhein-Westfalen,Menden ,58706,Obere Promenade 1,7.792084,51.435271
2938,8003965,Menden (Sauerland) Süd,7,Nordrhein-Westfalen,Menden ,58706,Horlecke 46,7.807804,51.428333
2939,8003969,Mengen,5,Baden-Württemberg,Mengen,88512,Bahnhofstr. 1,9.336547,48.053701
2940,8012333,Mengersgereuth-Hämmern,7,Thüringen,Mengersgereuth-Hämmern,96529,Bahnhofsplatz 2,11.118299,50.392892
2941,8012334,Mengersgereuth-Hämmern Ost,7,Thüringen,Mengersgereuth-Hämmern,96529,Bahnhofsweg 2,11.127745,50.389471
2942,8003978,Meppen,4,Niedersachsen,Meppen,49716,Bahnhofstr. 41,7.298015,52.696021
2943,8003979,Merching,7,Bayern,Merching,86504,Westendstr. 1,10.979397,48.245769
2944,8003980,Merchweiler,6,Saarland,Merchweiler,66589,Allenfeld Str. 76,7.065547,49.356029
2945,8003982,Mering,3,Bayern,Mering,86415,Bahnhofstr. 4,10.988291,48.262698
2946,8003986,Mersch (Westf),6,Nordrhein-Westfalen,Drensteinfurt-Mersch,48317,Mersch 37,7.737412,51.762112
2947,8010232,Merseburg Hbf,4,Sachsen-Anhalt,Merseburg,06217,Bahnhofsplatz 1,11.990551,51.356889
2948,8012339,Merseburg Bergmannsring,6,Sachsen-Anhalt,Merseburg,06217,Bergmannsring 30,11.989651,51.337371
2949,8003987,Merten (Sieg),6,Nordrhein-Westfalen,Eitorf,53783,Burgweg,7.385657,50.77048
2950,8003988,Mertesheim,7,Rheinland-Pfalz,Mertesheim,67271,Bahnhofstr.50,8.133923,49.569195
2951,8003989,Mertingen Bahnhof,5,Bayern,Mertingen,86690,Bahnhofstr. 55,10.8247519,48.6609712
2952,8012341,Cottbus-Merzdorf,6,Brandenburg,Cottbus,03042,Bahnhof-Merzdorf,14.366669,51.76891
2953,8003992,Merzig (Saar),3,Saarland,Merzig (Saar),66663,Bahnhofstr. 58,6.634192,49.436419
2954,8003993,Meschede,4,Nordrhein-Westfalen,Meschede,59872,Le Puy-Straße 12,8.279053,51.349603
2955,8003996,Messel,6,Hessen,Messel,64409,Am Bahnhof 7,8.745969,49.921718
2956,8003998,Messinghausen,6,Nordrhein-Westfalen,Brilon,59929,Warburger Straße 13,8.679775,51.393192
2957,8004000,Rheine-Mesum,6,Nordrhein-Westfalen,Rheine-Mesum,48432,Industriestr. 22,7.485613,52.223134
2958,8004001,Metelen Land,6,Nordrhein-Westfalen,Metelen,48629,Naendorf 74,7.254173,52.162494
2959,8004003,Mettenheim,6,Rheinland-Pfalz,Mettenheim,67582,Bahnhofstr. 1,8.334166,49.739906
2960,8004004,Mettlach,6,Saarland,Mettlach,66693,Bahnhofstr. 20,6.598315,49.495476
2961,8004009,Metzingen,4,Baden-Württemberg,Metzingen,72555,Eisenbahnstr. 24,9.290156,48.539725
2962,8089023,Mexikoplatz,4,Berlin,Berlin,14163,Argentinische Allee,13.232712,52.436937
2963,8004011,Michelau (Oberfr),6,Bayern,Michelau (Oberfr),96247,Bahnhofstraße,11.116245,50.15498
2964,8004013,Michelaubrück,7,Bayern,Gräfendorf,97782,Bahnhof Michelaubrück,9.767679,50.116712
2965,8004017,Michelstadt,6,Hessen,Michelstadt,64720,Hulsterstr. 2,9.001453,49.684858
2966,8010233,Michendorf,4,Brandenburg,Michendorf,14552,Am Bahnhof 1,13.030688,52.316344
2967,8004019,Miesbach,6,Bayern,Miesbach,83714,Bahnhofplatz 7,11.8308163,47.7908288
2968,8004020,Miesenheim,6,Rheinland-Pfalz,Miesenheim Andernach,56626,Bahnhofstr. 31,7.407598,50.404043
2969,8012351,Mieste,6,Sachsen-Anhalt,Mieste,39649,Bahnhofstr. 4,11.204771,52.48375
2970,8012352,Miesterhorst,7,Sachsen-Anhalt,Miesterhorst,39649,Bahnhofstr. 5,11.120178,52.466251
2971,8004023,Millingen,6,Nordrhein-Westfalen,Rheinberg,47495,Robert-Koch-Str. 5,6.556373,51.560154
2972,8004024,Millingen (Kr Rees),6,Nordrhein-Westfalen,Rees,46459,Anholterstr. 1,6.400012,51.809457
2973,8004026,Miltach,7,Bayern,Miltach,93468,Bahnhofstr. 20,12.7683,49.163962
2974,8012354,Miltern,7,Sachsen-Anhalt,Miltern,39590,Am Bahnhof 1,11.936624,52.563344
2975,8012355,Leipzig Miltitz,6,Sachsen,Leipzig,04205,Am Bahnhof 16,12.25503,51.325316
2976,8012344,Leipzig Miltitzer Allee,5,Sachsen,Leipzig-Grünau,04207,Miltitzer Allee Nr. 24,12.267345,51.315353
2977,8012358,Miltzow,6,Mecklenburg-Vorpommern,Miltzow,18519,Am Bahnhof,13.1974581,54.200949
2978,8004028,Mimberg,6,Bayern,Burgthann,90559,Ziegelhüttenstr. 10,11.2740541,49.3528682
2979,8004030,Mindelaltheim,6,Bayern,Dürrlauingen,89350,Bahnhofstr. 8,10.407905,48.455978
2980,8000338,Mindelheim,4,Bayern,Mindelheim,87719,Bahnhofstr. 1,10.501626,48.044917
2981,8000252,Minden (Westf),3,Nordrhein-Westfalen,Minden,32423,Bundesbahnhof 12,8.934728,52.290138
2982,8012362,Mistorf,6,Mecklenburg-Vorpommern,Mistorf,18276,Dorfstr.800,12.123044,53.880497
2983,8004037,Mittel Gründau,6,Hessen,Gründau,63584,Weißwiesenstraße 21,9.119818,50.230798
2984,8010234,Mittelherwigsdorf (Sachs),6,Sachsen,Mittelherwigsdorf,02763,Bahnhofstr. 2,14.74128,50.922794
2985,8012367,Mittelschmalkalden,7,Thüringen,Schmalkalden,98574,Hauptstraße 100,10.400055,50.717714
2986,8004040,Mittelsinn,6,Bayern,Mittelsinn,97785,Bahnhofstr. 1,9.623423,50.191195
2987,8004043,Mittenwald,4,Bayern,Mittenwald,82481,Bahnhofplatz 8,11.265705,47.44003
2988,8004048,Mittlerer Landweg,4,Hamburg,Hamburg,21033,Mittlerer Landweg 63,10.131122,53.498172
2989,8012369,Mittweida,5,Sachsen,Mittweida,09648,Am Bahnhof 4,12.959863,50.987545
2990,8012370,Mixdorf,7,Brandenburg,Mixdorf,15299,Am Bahnhof 1a,14.394802,52.19778
2991,8004049,Mochenwangen,7,Baden-Württemberg,Wolpertswende,88284,Bahnhofstraße 11,9.637901,47.872571
2992,8004050,Möckmühl,5,Baden-Württemberg,Möckmühl,74219,Bahnhofstraße 17,9.357979,49.321107
2993,8012371,Mockrehna,5,Sachsen,Mockrehna,04838,Bahnhofstr. 2,12.819504,51.505606
2994,8000644,Moers,4,Nordrhein-Westfalen,Moers,47441,Homberger Str. 105,6.641535,51.451147
2995,8012373,Mögelin,7,Brandenburg,Premnitz,14727,An der B 102,12.329815,52.560089
2996,8004053,Mögglingen (b Gmünd),6,Baden-Württemberg,Mögglingen (b Gmünd),73563,Bahnhofstr.,9.960316,48.825289
2997,8012384,Moidentin,6,Mecklenburg-Vorpommern,Dorf Mecklenburg,23972,Haus Nr. 21 a,11.481918,53.806071
2998,8012375,Leipzig-Mölkau,7,Sachsen,Leipzig,04316,Zweinaundorfer Str. 235,12.45982,51.325238
2999,8004057,Mölln (Lauenburg),6,Schleswig-Holstein,Mölln,23879,Grambeker Weg 1,10.683209,53.624414
3000,8012376,Mölln (Meckl),6,Mecklenburg-Vorpommern,Mölln ,17091,Bahnhofstraße 14,13.084507,53.585939
3001,8004060,Espenau-Mönchehof,6,Hessen,Espenau-Mönchehof,34314,Bahnhofstr. 39,9.455955,51.390674
3002,8000253,Mönchengladbach Hbf,2,Nordrhein-Westfalen,Mönchengladbach,41061,Europaplatz 1,6.446111,51.196583
3003,8001745,Mönchengladbach-Lürrip,6,Nordrhein-Westfalen,Mönchengladbach,41065,Volksbadstraße 63,6.472428,51.199625
3004,8004061,Mönchengladbach-Genhausen,7,Nordrhein-Westfalen,Mönchengladbach,41179,Genhausen 1,6.32904,51.148081
3005,8004063,Mönchengladbach-Rheindahlen,6,Nordrhein-Westfalen,Mönchengladbach,41179,An der Bahn 4,6.357894,51.150712
3006,8012377,Mönchhagen,6,Mecklenburg-Vorpommern,Mönchhagen,18182,B 105 /Transitstraße,12.225336,54.14357
3007,8004064,Mönchröden,7,Bayern,Rödental,96472,Am Damm,11.057613,50.302227
3008,8000663,Monsheim,5,Rheinland-Pfalz,Monsheim,67590,Bahnhofstr. 28,8.208162,49.633666
3009,8000667,Montabaur,4,Rheinland-Pfalz,Montabaur,56410,Staudter Str. 1,7.825333,50.444834
3010,8004080,Monzingen,6,Rheinland-Pfalz,Monzingen,55569,Am Bahnhof 1,7.588673,49.793466
3011,8004084,Moosburg,4,Bayern,Moosburg,85368,Bahnhofstr. 45,11.930382,48.47033
3012,8004065,Mörfelden,4,Hessen,Mörfelden - Walldorf,64546,Bahnhofstraße 38,8.565384,49.979
3013,8012378,Möringen (Altm),7,Sachsen-Anhalt,Möringen (Altm),39599,Am Bahnhof 1,11.748849,52.581661
3014,8004066,Mörlenbach,6,Hessen,Mörlenbach,69509,Weinheimer Str. 31,8.730987,49.597299
3015,8004090,Morlesau,7,Bayern,Hammelburg,97762,Basaltstr. 5,9.799066,50.117146
3016,8004093,Morsum (Sylt),5,Schleswig-Holstein,Sylt/ OT Morsum,25980,Bahnhofstr. 11,8.432464,54.872142
3017,8003991,Merzig Stadtmitte,6,Saarland,Merzig,66663,Am Viehmarkt 1,6.635226,49.443478
3018,8004094,Mosbach (Baden),5,Baden-Württemberg,Mosbach (Baden),74821,Eisenbahnstraße 2,9.143655,49.35256
3019,8012388,Mosel,6,Sachsen,Zwickau,08058,Glauchauer Str. 18,12.481399,50.783598
3020,8004096,Moselkern,6,Rheinland-Pfalz,Moselkern,56254,Bahnhofstraße 1,7.371357,50.195483
3021,8012381,Möser,6,Sachsen-Anhalt,Möser,39291,Am Bahnhof 1,11.78462,52.218981
3022,8004070,Mössingen,5,Baden-Württemberg,Mössingen,72116,Eisenbahnstr. 10,9.04653,48.404309
3023,8004071,Möttingen,6,Bayern,Möttingen,86753,Romantische Str. 47,10.597832,48.806806
3024,8012390,Mücheln (Geiseltal),6,Sachsen-Anhalt,Mücheln (Geiseltal),06249,Am Bahnhof 1,11.804437,51.307641
3025,8012391,Mücka,7,Sachsen,Mücka,02906,Hoyerswerdaer Straße,14.708179,51.319529
3026,8004100,Mücke (Hessen),6,Hessen,Mücke  ,35325,Bahnhofstr. 102,9.029035,50.6171
3027,8004101,Müden (Mosel),6,Rheinland-Pfalz,Müden ,56254,Fährstraße 1,7.339393,50.18486
3028,8004099,Mudersbach,6,Rheinland-Pfalz,Mudersbach,57555,Brückenstr. 1,7.951651,50.827476
3029,8004178,Muggensturm,6,Baden-Württemberg,Muggensturm,76461,Bahnhofplatz 1,8.274293,48.876805
3030,8000339,Mühlacker,3,Baden-Württemberg,Mühlacker,75417,Bahnhof 119,8.846101,48.953192
3031,8012393,Mühlanger,7,Sachsen-Anhalt,Mühlanger,06888,Bahnhofstr. 1,12.748212,51.855712
3032,8012394,Mühlbach (b Pirna),7,Sachsen,Müglitztal OT Mühlbach,01809,Müglitztalstaße,13.8187838,50.9141176
3033,8004104,Mühlen (b Horb),7,Baden-Württemberg,Horb am Neckar,72160,Schelmenwasen 12,8.726802,48.449941
3034,8004105,Mühlen (Oldb),7,Niedersachsen,Mühlen (Oldb),49439,Kleiner Weg 1,8.208512,52.619692
3035,8080980,Mühlenbeck-Mönchmühle,6,Brandenburg,Mühlenbeck-Mönchmühle,16567,Kastanienallee,13.386844,52.654605
3036,8004107,Mühlhausen (b Engen),6,Baden-Württemberg,Mühlhausen-Ehingen,78259,Bahnhofstr. 17,8.804391,47.813658
3037,8010235,Mühlhausen (Thür),4,Thüringen,Mühlhausen / Thüringen,99974,Bahnhofsplatz 6,10.474041,51.209193
3038,8004111,Mühlheim (b Tuttlingen),6,Baden-Württemberg,Mühlheim ,78570,Bahnhofstr.,8.88564348,48.0292122
3039,8004112,Mühlheim (Main),4,Hessen,Mühlheim (Main),63165,Bahnhofstr. 81,8.837646,50.119277
3040,8004115,Mühlstetten,6,Bayern,Röttenbach,91187,Bahnhofstr. 1,11.00796,49.151491
3041,8000534,Muhr am See,6,Bayern,Muhr am See,91735,Bahnhofstr. 25,10.720493,49.15436
3042,8012407,Mulda (Sachs),6,Sachsen,Mulda ,09619,Bahnhofstr. 5,13.413153,50.808999
3043,8012408,Muldenhütten,6,Sachsen,Hilbersdorf,09627,Bahnhofstr. 21,13.3888042,50.905685
3044,8012409,Muldenstein,6,Sachsen-Anhalt,Friedersdorf,06779,Am Bahnhof 1,12.354047,51.667787
3045,8000259,Mülheim (Ruhr) Hbf,3,Nordrhein-Westfalen,Mülheim an der Ruhr,45468,Dieter aus dem Siepen Platz 3,6.88651,51.431342
3046,8004122,Mülheim (Ruhr) West,5,Nordrhein-Westfalen,Mülheim an der Ruhr,45473,Friedrich-Ebert-Str. 210,6.871404,51.439654
3047,8000687,Mülheim (Ruhr)-Styrum,3,Nordrhein-Westfalen,Mülheim an der Ruhr,45476,Hauskampstr. 14,6.852636,51.449203
3048,8004124,Müllheim (Baden),4,Baden-Württemberg,Müllheim ,79379,Bahnhofstr. 2,7.599332,47.809743
3049,8012400,Müllrose,6,Brandenburg,Müllrose,15299,Bahnhofstraße 61,14.434246,52.242046
3050,8003148,Kaisersesch,6,Rheinland-Pfalz,Kaisersesch,56759,Bahnhofstr. 42,7.129573,50.232102
3051,8004125,Höchst Mümling-Grumbach,6,Hessen,Höchst-Odenwald,64739,Im Wolfsgrund 2,8.985638,49.771669
3052,8004126,Münchberg,5,Bayern,Münchberg,95213,Bahnhofstr. 2,11.790667,50.189043
3053,8010236,Müncheberg (Mark),6,Brandenburg,Müncheberg (Mark),15374,Am Bahnhof 1,14.100332,52.524727
3054,8004127,Münchehof (Harz),6,Niedersachsen,Seesen-Münchehof,38723,Wildemannstr. 1,10.188654,51.848306
3055,8012401,München (b Bad Berka),7,Thüringen,Bad Berka,99438,Bundesstraße 87,11.254596,50.870051
3056,8004128,München Donnersbergerbrücke,3,Bayern,München,80634,Donnersberger Brücke,11.536537,48.142623
3057,8004129,München-Hackerbrücke,3,Bayern,München,80335,Arnulfstr. 31,11.548572,48.141969
3058,8004130,München Harras,4,Bayern,München,81369,Albert-Roßhaupter-Str. 14,11.536311,48.117747
3059,8000261,München Hbf,1,Bayern,München,80335,Bayerstr. 10a,11.558335,48.140232
3060,8005419,München Heimeranplatz,4,Bayern,München,80339,Garmischer Str.,11.5315,48.132961
3061,8004131,München Isartor,4,Bayern,München,80331,Isartorplatz,11.583234,48.134202
3062,8004132,München Karlsplatz,3,Bayern,München,80331,Karlsplatz,11.565619,48.139452
3063,8004133,München Leienfelsstraße,5,Bayern,München,81243,Bad Stebener Weg,11.428524,48.154538
3064,8004134,München Leuchtenbergring,4,Bayern,München,81677,Leuchtenbergring,11.615986,48.13425
3065,8004135,München Marienplatz,3,Bayern,München,80331,Marienplatz,11.575386,48.137048
3066,8000262,München Ost,1,Bayern,München,81667,Orleansplatz 11,11.604971,48.12744
3067,8004136,München Rosenheimer Platz,3,Bayern,München,81669,Rosenheimer Platz,11.593049,48.129168
3068,8004138,München St Martin Straße,5,Bayern,München,81541,St.-Martin-Str.,11.595785,48.118543
3069,8004137,München Siemenswerke,4,Bayern,München,81379,Pater-Rupert-Mayer-Str.,11.532799,48.094503
3070,8003256,Kinding (Altmühltal),6,Bayern,Kinding,85125,Iblinger Strasse 11,11.3785029,48.9913789
3071,8004140,München-Allach,4,Bayern,München,80999,Oertelplatz 4,11.468036,48.189932
3072,8004141,München-Aubing,5,Bayern,München,81245,Georg-Böhmer-Str. 9,11.413309,48.155968
3073,8004142,München-Berg am Laim,4,Bayern,München,81673,Baumkirchner Str.,11.633295,48.134001
3074,8004143,München-Daglfing,5,Bayern,München,81929,Musenbergstr.,11.64933,48.149622
3075,8004144,München-Englschalking,5,Bayern,München,81925,Seidleinweg,11.648335,48.156915
3076,8004145,München-Fasanerie,5,Bayern,München,80995,Feldmochinger Str. 216,11.525924,48.197811
3077,8004146,München-Fasangarten,5,Bayern,München,81549,Tischenreutherstr. 34,11.606009,48.092746
3078,8004147,München-Feldmoching,4,Bayern,München,80995,Josef-Frankl-Str. 1,11.541318,48.213813
3079,8004181,München-Freiham,4,Bayern,München,81249,Hans-Stützle-Str.,11.410112,48.14
3080,8004148,München-Giesing,3,Bayern,München,81539,Giesinger Bahnhofplatz 1,11.596346,48.110803
3081,8004149,München-Johanneskirchen,5,Bayern,München,80997,Musenbergstr.,11.646058,48.167638
3082,8004150,München-Karlsfeld,4,Bayern,München,80997,Zum Schwabenbächl 39,11.459568,48.211179
3083,8004151,München-Laim Pbf,3,Bayern,München,80639,Wotanstr. 3,11.503669,48.144371
3084,8004152,München-Langwied,4,Bayern,München,81245,Bergsonstr.,11.432508,48.163112
3085,8004153,München-Lochhausen,4,Bayern,München,81249,Henschelstr. 8,11.407895,48.176505
3086,8004154,München-Mittersendling,4,Bayern,München,81369,Neuhofenerstr. 1,11.536354,48.107824
3087,8004155,München-Moosach,4,Bayern,München,80992,Bunzlauer Str. 1,11.506237,48.180258
3088,8004156,München-Neuaubing,5,Bayern,München,81249,Papinstr. 6,11.422197,48.141706
3089,8006696,München-Neuperlach Süd,5,Bayern,München,81739,Carl-Wery-Str.,11.645175,48.088685
3090,8004157,München-Obermenzing,4,Bayern,München,81247,Verdistr. 46a,11.478117,48.164223
3091,8004158,München-Pasing,2,Bayern,München,81241,Pasinger Bahnhofsplatz 7-9 6-10,11.461872,48.149852
3092,8004159,München-Perlach,4,Bayern,München,81737,Stephensonplatz 1,11.631208,48.093426
3093,8004160,München-Riem Pbf,4,Bayern,München,81829,Mittbacher Str.,11.678049,48.143983
3094,8004161,München-Solln,5,Bayern,München,81479,Bichlerstr. 72,11.526954,48.079921
3095,8004162,München-Trudering,4,Bayern,München,81825,Truderinger Str. 261,11.663375,48.126066
3096,8004163,München-Westkreuz,4,Bayern,München,81243,Aubingerstr. 23,11.44394,48.149026
3097,8004165,Münchsmünster,6,Bayern,Münchsmünster,85126,Bahnhofstr. 1,11.687409,48.758342
3098,8004166,Münchweiler (Rodalb),6,Rheinland-Pfalz,Münchweiler ,66981,Bahnhofstr. 1,7.700417,49.221355
3099,8004182,Munderkingen,6,Baden-Württemberg,Munderkingen,89597,Bahnhofstr. 12,9.645671,48.237872
