,stationID,stationCategory,names,state,city,postalCode,street,position_long,position_lat
3295,4901,CATEGORY_7,Petersaurach,Bayern,Petersaurach,91580,Industriestr.,10.745433,49.303656
3296,4904,CATEGORY_6,Petershagen (Uckermark),Brandenburg,Casekow Luckow-Petershage,16306,Bahnhofstraße,14.252349,53.239977
3297,4905,CATEGORY_6,Petershagen Nord,Brandenburg,Petershagen,15370,Lessingstr.,13.789381,52.528904
3298,4906,CATEGORY_7,Petershain,Sachsen,Quitzdorf a S- Petershain,02906,Dorfstraße ,14.751237,51.316536
3299,4907,CATEGORY_3,Petershausen (Oberbay),Bayern,Petershausen (Oberbay),85238,Bahnhofstr.,11.469881,48.41345
3300,4908,CATEGORY_6,Petersroda,Sachsen-Anhalt,Petersroda,06809,Str. der Freundschaft,12.2853488,51.569958
3301,491,CATEGORY_5,Beratzhausen,Bayern,Beratzhausen,93176,Bahnhofstr.,11.807853,49.092846
3302,4912,CATEGORY_7,Pfaffenhausen,Bayern,Pfaffenhausen,87772,Bahnhofstr.,10.451825,48.117794
3303,4913,CATEGORY_5,Pfaffenhofen (Ilm),Bayern,Pfaffenhofen a.d.Ilm,85276,Bahnhofstr.,11.511884,48.522433
3304,4914,CATEGORY_7,Quelle Kupferheide,Nordrhein-Westfalen,Bielefeld,33694,Haller-Willem-Patt,8.476397,51.994101
3305,4915,CATEGORY_6,Überlingen-Nußdorf,Baden-Württemberg,Überlingen,88662,Nußdorfer Straße,9.188144,47.754859
3306,4916,CATEGORY_5,Pfalzel,Rheinland-Pfalz,Trier-Pfalzel,54293,Pfalzeler Straße,6.68302,49.780319
3307,4917,CATEGORY_6,Pfarrkirchen,Bayern,Pfarrkirchen,84347,Bahnweg,,
3308,4918,CATEGORY_6,Pfeddersheim,Rheinland-Pfalz,Worms,67551,Pfiffligheimerstr.,8.279654,49.634634
3309,4920,CATEGORY_7,Pflaumloch,Baden-Württemberg,Riesbürg-Pflaumloch,73469,Bahnhofstr.,10.436925,48.84903
3310,4922,CATEGORY_2,Pforzheim Hbf,Baden-Württemberg,Pforzheim,75175,Bahnhofplatz,8.703099,48.894152
3311,4925,CATEGORY_6,Pfreimd,Bayern,Pfreimd,92536,Bahnhofstr.,12.167453,49.485791
3312,4926,CATEGORY_6,Schweinfurt-Mitte,Bayern,Schweinfurt,97421,Gutermann-Promenade,10.228786,50.040173
3313,4927,CATEGORY_6,Pfronten-Ried,Bayern,Pfronten,87459,Bahnhofstr.,10.561026,47.583591
3314,4928,CATEGORY_6,Pfronten-Steinach,Bayern,Pfronten,87459,Tiroler Str.,10.574572,47.566111
3315,4929,CATEGORY_6,Pfronten-Weißbach,Bayern,Pfronten,87459,Bahnhofsplatz,10.557736,47.595701
3316,4930,CATEGORY_5,Philippsburg (Baden),Baden-Württemberg,Philippsburg ,76661,Bahnhofplatz,8.454023,49.231621
3317,4931,CATEGORY_5,Ottensen,Hamburg,Hamburg,22765 ,Bahrenfelder Straße,9.92694139,53.5595576
3318,4932,CATEGORY_6,Philippsheim,Rheinland-Pfalz,Philippsheim,54662,Ortsstraße,6.625693,49.953435
3319,4933,CATEGORY_6,Piding,Bayern,Piding,83451,Bahnhofstr.,12.91153,47.759543
3320,4934,CATEGORY_6,Pillgram,Brandenburg,Jacobsdorf,15236,Zum Bahnhof,14.398532,52.336898
3321,4935,CATEGORY_3,Pinneberg,Schleswig-Holstein,Pinneberg,25421,Bahnhofstr.,9.797608,53.655179
3322,4936,CATEGORY_6,Pinnow (Uckermark),Brandenburg,Pinnow ,16278,Dorfstr.,14.088742,53.065342
3323,4938,CATEGORY_7,Pinzberg,Bayern,Pinzberg,91361,Pinzberg - FO,11.097096,49.698809
3324,4940,CATEGORY_7,Pirk,Sachsen,Burgstein,08538,Hauptstr.,12.0762813,50.427529
3325,4941,CATEGORY_5,Pirmasens Hbf,Rheinland-Pfalz,Pirmasens,66953,Bahnhofstr.,7.598432,49.205645
3326,4942,CATEGORY_4,Pirmasens Nord,Rheinland-Pfalz,Thaleischweiler-Fröschen,66987,Biebermühler Str.,7.604401,49.259218
3327,4943,CATEGORY_4,Pirna,Sachsen,Pirna,01796,"Bahnhof 1, Nebengebäude Bf 2,",13.928881,50.962623
3328,4944,CATEGORY_6,Pirna-Copitz,Sachsen,Pirna,01796,Hauptstr.,13.933872,50.96811
3329,4947,CATEGORY_6,Plaaz,Mecklenburg-Vorpommern,Plaaz,18279,L14/Dorfstraße,12.337716,53.840457
3330,4948,CATEGORY_6,Plaidt,Rheinland-Pfalz,Plaidt,56637,Am Bahnhof,7.393638,50.395204
3331,4949,CATEGORY_4,Planegg (Krailling),Bayern,Planegg,82152,Bahnhofstr.,11.413556,48.105303
3332,495,CATEGORY_5,Berchtesgaden Hbf,Bayern,Berchtesgaden,83471,Bahnhofplatz,12.999058,47.626688
3333,4950,CATEGORY_4,Plänterwald,Berlin,Berlin,12435,Erich-Lodemannstr.,13.473126,52.478542
3334,4951,CATEGORY_6,Plate (Meckl),Mecklenburg-Vorpommern,Plate ,19086,Bahnhofsweg,11.507024,53.553205
3335,4952,CATEGORY_3,Plattling,Bayern,Plattling,94447,Bahnhofplatz,12.86394,48.779619
3336,4954,CATEGORY_5,Plaue (Thür),Thüringen,Plaue,99338,Am Bahnhof,10.908698,50.778393
3337,4955,CATEGORY_3,Plauen (Vogtl) ob Bf,Sachsen,Plauen ,08525,Rathenauplatz,12.129419,50.506163
3338,4957,CATEGORY_6,Plauen (Vogtl) West,Sachsen,Plauen ,08523,Am Westbahnhof,12.113439,50.494412
3339,496,CATEGORY_6,Berga (Elster),Thüringen,Berga/Elster,07980,Bahnhofstr.,12.158865,50.747189
3340,4960,CATEGORY_4,Pleinfeld,Bayern,Pleinfeld,91785,Bahnhofstr.,10.9771657,49.1061083
3341,4963,CATEGORY_6,Plessa,Brandenburg,Plessa,04928,Bahnhofstr.,13.616847,51.470851
3342,4965,CATEGORY_4,Plettenberg,Nordrhein-Westfalen,Plettenberg,58840,Bahnhofsplatz,7.868913,51.23193
3343,4967,CATEGORY_2,Plochingen,Baden-Württemberg,Plochingen,73207,Am Bahnhof,9.41081,48.71308
3344,4968,CATEGORY_6,Plön,Schleswig-Holstein,Plön,24306,Bahnhofstr.,10.422562,54.159479
3345,4969,CATEGORY_4,Plüderhausen,Baden-Württemberg,Plüderhausen,73655,Bahnhofstr.,9.595853,48.796684
3346,497,CATEGORY_6,Berga-Kelbra,Sachsen-Anhalt,Berga,06536,Bahnhofstr.,11.0148132,51.4520614
3347,4970,CATEGORY_7,Plüschow,Mecklenburg-Vorpommern,Plüschow,23936,Am Bahnhof,11.285845,53.837064
3348,4972,CATEGORY_6,Pockau-Lengefeld,Sachsen,Pockau-Lengefeld,09509,Bahnhofstraße,,
3349,4973,CATEGORY_6,Pocking,Bayern,Pocking,94060,Griesbacher Str.,,
3350,4976,CATEGORY_5,Poelchaustraße,Berlin,Berlin,12681,Poelchaustr./Märkische Allee,13.535381,52.535593
3351,4979,CATEGORY_6,Poggenhagen,Niedersachsen,Neustadt am Rübenberge,31535,Bahnhofstr.,9.453972,52.467307
3352,498,CATEGORY_6,Bergen (Oberbay),Bayern,Bergen ,83346,Bahnhofstr.,12.592846,47.82527
3353,4980,CATEGORY_6,Poikam,Bayern,Bad Abbach,93077,Bahnweg,12.013836,48.931508
3354,4981,CATEGORY_5,Poing,Bayern,Poing,85586,Bahnhofstr.,11.809438,48.171329
3355,4982,CATEGORY_6,Pölchow,Mecklenburg-Vorpommern,Pölchow,18059,Bahnhofsweg,12.121127,54.011031
3356,4984,CATEGORY_6,Pölling,Bayern,Neumarkt,92318,Bergstr.,11.413685,49.288282
3357,4986,CATEGORY_6,Pommelsbrunn,Bayern,Pommelsbrunn,91224,Arzloher Straße,11.513615,49.501463
3358,4987,CATEGORY_6,Pommern (Mosel),Rheinland-Pfalz,Pommern ,56829,Bahnhofstraße,7.269836,50.169298
3359,4988,CATEGORY_6,Pommritz,Sachsen,Hochkirch - Pommritz,02627,Pommritz,14.5747,51.159015
3360,499,CATEGORY_3,Bergen auf Rügen,Mecklenburg-Vorpommern,Bergen (Rügen),18528,Bahnhofstr.,13.417821,54.4205
3361,4990,CATEGORY_6,Ponitz,Thüringen,Ponitz,04639,Am Bahnhof,12.416664,50.857778
3362,4991,CATEGORY_6,Pönitz (b Leipzig),Sachsen,Taucha,04425,Am Bahnhof,12.514432,51.408536
3363,4992,CATEGORY_6,Pönitz (Holst),Schleswig-Holstein,Scharbeutz,23684,Bahnhofstr.,10.671157,54.045654
3364,4993,CATEGORY_5,Poppenbüttel,Hamburg,Hamburg,22393,Stormarnplatz,10.094034,53.652183
3365,4994,CATEGORY_6,Poppenhausen,Bayern,Poppenhausen,97490,Bahnhofstr.,10.138786,50.100477
3366,4995,CATEGORY_7,Porschdorf (Kr Pirna),Sachsen,Porschdorf,01814,Am Bahnhof,14.138576,50.943184
3367,4997,CATEGORY_6,Porstendorf,Thüringen,Neuengönna,07778,Am Bahnhof,11.645489,50.976993
3368,4998,CATEGORY_4,Porta Westfalica,Nordrhein-Westfalen,Porta Westfalica,32457,Platte Weide,8.920253,52.243423
3369,4999,CATEGORY_4,Porz (Rhein),Nordrhein-Westfalen,Köln,51143,Bahnhofstr.,7.064724,50.882907
3370,5,CATEGORY_6,Abensberg,Bayern,Abensberg,93326,Bahnhofstr.,11.84662,48.819456
3371,50,CATEGORY_6,Albstadt-Lautlingen,Baden-Württemberg,Albstadt,72459,Von Staufenberg Straße 57/,8.95462,48.213638
3372,500,CATEGORY_7,Bergenweiler,Baden-Württemberg,Sontheim an der Brenz,89567,Am Bahnhöfle,10.272879,48.576297
3373,5002,CATEGORY_4,Porz-Wahn,Nordrhein-Westfalen,Köln,51147,Am Bahnhof,7.079266,50.858133
3374,5004,CATEGORY_5,Wülfrath-Aprath,Nordrhein-Westfalen,Wülfrath,42489,Voisberger Weg,7.072023,51.267886
3375,5005,CATEGORY_6,Pösing,Bayern,Pösing,93483,Bahnhofstr.,12.5429,49.229146
3376,5006,CATEGORY_4,Possenhofen,Bayern,Pöcking,82343,Schloßberg,11.306475,47.96196
3377,5007,CATEGORY_6,Pößneck ob Bf,Thüringen,Pößneck,07381,Bahnhofstr.,11.588338,50.690293
3378,5008,CATEGORY_6,Pößneck unt Bf,Thüringen,Pößneck,07381,Saalbahnstr.,11.606872,50.700536
3379,5009,CATEGORY_5,Postbauer-Heng,Bayern,Postbauer-Heng,92353,Bahnhofstr.,11.358849,49.308921
3380,5010,CATEGORY_4,Potsdam Charlottenhof,Brandenburg,Potsdam,14471,Zeppelinstr.,13.036496,52.3928
3381,5011,CATEGORY_6,Potsdam Pirschheide,Brandenburg,Potsdam,14471,Zum Bahnhof Pirschheide  ,13.011243,52.372667
3382,5012,CATEGORY_2,Potsdam Hbf,Brandenburg,Potsdam,14473,Friedrich-Engels-Str.,13.0667031,52.391509
3383,5013,CATEGORY_5,Potsdam Medienstadt Babelsberg,Brandenburg,Potsdam,14482,Wetzlarer Str.,13.122284,52.382659
3384,5014,CATEGORY_6,Potsdam-Rehbrücke,Brandenburg,Nuthetal,14558,Arthur-Scheunert-Allee,13.098232,52.358298
3385,5015,CATEGORY_3,Potsdam Park Sanssouci,Brandenburg,Potsdam,14471,Geschwister-Scholl-Str,13.014512,52.394108
3386,5016,CATEGORY_2,Berlin Potsdamer Platz,Berlin,Berlin,10785,Potsdamer Platz,13.375988,52.509379
3387,5017,CATEGORY_6,Praest,Nordrhein-Westfalen,Emmerich,46446,Sulenstr.,6.345534,51.821862
3388,5018,CATEGORY_6,Pratau,Sachsen-Anhalt,Wittenberg,06888,Bahnhofstr.,12.635964,51.843256
3389,5020,CATEGORY_5,Preetz,Schleswig-Holstein,Preetz,24211,Bahnhofstr.,10.275752,54.233941
3390,5021,CATEGORY_7,Premnitz Nord,Brandenburg,Premnitz,14727,Bahnhofstr.,12.333494,52.535968
3391,5022,CATEGORY_6,Premnitz Zentrum,Brandenburg,Premnitz,14727,Heinrich-Heine-Str.,12.343138,52.529136
3392,5023,CATEGORY_4,Prenzlau,Brandenburg,Prenzlau,17291,Stettiner Str.,13.866532,53.321608
3393,5025,CATEGORY_5,Schwerin Mitte,Mecklenburg-Vorpommern,Schwerin,19053,v.-Thünen-Str.,11.405334,53.626911
3394,5026,CATEGORY_4,Prenzlauer Allee,Berlin,Berlin,10409,Prenzlauer Allee,13.426412,52.544615
3395,5027,CATEGORY_6,Pressath,Bayern,Pressath,92690,Bahnhofstr.,11.939142,49.76407
3396,5028,CATEGORY_6,Pressig-Rothenkirchen,Bayern,Pressig-Rothenkirchen,96332,Bahnhofsplatz,11.310824,50.348838
3397,5029,CATEGORY_7,Pretzfeld,Bayern,Pretzfeld,91362,Bahnhofstr.,11.170051,49.757306
3398,503,CATEGORY_4,Bergfelde (b Berlin),Brandenburg,Hohen Neuendorf,16562,Wilhelm -Straße,13.320244,52.670303
3399,5030,CATEGORY_7,Pretzier (Altm),Sachsen-Anhalt,Pretzier (Altm),29416,Am Bahnhof,11.26454,52.836436
3400,5032,CATEGORY_5,Lünen Preußen,Nordrhein-Westfalen,Lünen (Horstmar),44532,Preußenstr.,7.539692,51.58815
3401,5034,CATEGORY_5,Priemerburg,Mecklenburg-Vorpommern,Güstrow,18273,L 14 Glasewitzer Chaussee,12.223022,53.795979
3402,5035,CATEGORY_4,Prien am Chiemsee,Bayern,Prien am Chiemsee,83209,Bahnhofplatz,12.346615,47.855513
3403,5036,CATEGORY_4,Priesterweg,Berlin,Berlin,12157,Priesterweg,13.356281,52.459914
3404,5037,CATEGORY_6,Priestewitz,Sachsen,Priestewitz,01561,Meißener Str.,13.50912,51.250602
3405,5038,CATEGORY_6,Priort,Brandenburg,Wustermark,14641,Str. am Bahnhof,12.971374,52.516367
3406,5039,CATEGORY_5,Prisdorf,Schleswig-Holstein,Prisdorf,24597,Bahnhofstr.,9.760216,53.675291
3407,504,CATEGORY_7,Berghausen,Nordrhein-Westfalen,Bad Berleburg,57319,Unter der Hohen Fuhr,8.35001,51.033036
3408,5041,CATEGORY_7,Prittitz,Sachsen-Anhalt,Prittitz,06667,Am Bahnhof,11.937331,51.15841
3409,5042,CATEGORY_6,Pritzerbe,Brandenburg,Havelsee,14798,Marzahner Chaussee,12.458652,52.499581
3410,5043,CATEGORY_6,Pritzier,Mecklenburg-Vorpommern,Pritzier,19230,Lübtheener Str.,11.08356,53.364971
3411,5044,CATEGORY_6,Pritzwalk,Brandenburg,Pritzwalk,16928,Bahnhofstr.,12.184518,53.145759
3412,5045,CATEGORY_5,Probstzella,Thüringen,Probstzella,07330,Bahnhofstr.,11.383568,50.528231
3413,5046,CATEGORY_7,Prödel,Sachsen-Anhalt,Prödel,39264,Am Bahnhof,11.913342,52.03764
3414,5047,CATEGORY_6,Profen,Sachsen-Anhalt,Elsteraue,06729,Am Bahnhof,12.210933,51.130458
3415,5048,CATEGORY_6,Prora,Mecklenburg-Vorpommern,Binz,18609,Mukraner Str.,13.564057,54.444986
3416,5049,CATEGORY_7,Prora Ost,Mecklenburg-Vorpommern,Binz,18609,Am Bahnhof,13.574515,54.43006
3417,5050,CATEGORY_6,Prösen,Brandenburg,Röderland,04932,Hauptstr.,13.488394,51.435058
3418,5051,CATEGORY_6,Prösen West,Brandenburg,Röderland,04932,Hauptstraße,13.470221,51.424961
3419,5052,CATEGORY_6,Prösen Ost,Brandenburg,Röderland,04932,Großenhainer Str.,13.500532,51.425299
3420,5054,CATEGORY_4,Puchheim,Bayern,Puchheim,82178,Allingerstr.,11.353061,48.172179
3421,5056,CATEGORY_5,Pulheim,Nordrhein-Westfalen,Pulheim,50259,Mittelstr.,6.797051,50.998043
3422,5057,CATEGORY_6,Pullach,Bayern,Pullach,82049,Bahnhofstr.,11.521848,48.05898
3423,5058,CATEGORY_5,Pulling (b Freising),Bayern,Freising,85354,Bahnstr.,11.707084,48.36339
3424,5059,CATEGORY_6,Pulsnitz,Sachsen,Pulsnitz,01896,Am Bahnhof,14.013795,51.188162
3425,506,CATEGORY_6,Berghausen (Pfalz),Rheinland-Pfalz,Römerberg,67354,Germersheimerstr.,8.406173,49.295449
3426,5060,CATEGORY_6,Puschendorf,Bayern,Puschendorf,90617,Milchweg,10.828177,49.520762
3427,5063,CATEGORY_6,Puttgarden,Schleswig-Holstein,Fehmarn,23769,Am Fährbahnhof,11.226721,54.50037
3428,5064,CATEGORY_6,Putzkau,Sachsen,Schmölln - Putzkau,01877,Am Viadukt,14.23577,51.103124
3429,5065,CATEGORY_6,Quadrath-Ichendorf,Nordrhein-Westfalen,Bergheim,50127,Frenserstr.,6.6865325,50.9377767
3430,5066,CATEGORY_6,Quakenbrück,Niedersachsen,Quakenbrück,49610,Am Bahnhof,7.947819,52.673943
3431,5068,CATEGORY_5,Quedlinburg,Sachsen-Anhalt,Quedlinburg,06484,Bahnhofsvorplatz,11.153001,51.785268
3432,507,CATEGORY_6,Bergheim (Erft),Nordrhein-Westfalen,Bergheim ,50126,Kölnerstr.,6.646302,50.951706
3433,5070,CATEGORY_6,Quelle,Nordrhein-Westfalen,Bielefeld,33649,Carl-Servering-Str.,8.460768,52.000487
3434,5071,CATEGORY_6,Querfurt,Sachsen-Anhalt,Querfurt,06268,Döcklitzer Tor,11.603697,51.386919
3435,5073,CATEGORY_6,Quierschied,Saarland,Quierschied,66287,Am Bahnhof,7.059386,49.324855
3436,5074,CATEGORY_6,Quint,Rheinland-Pfalz,Trier,54293,Koblenzer Straße,6.704697,49.825988
3437,5080,CATEGORY_6,Rackwitz (B Leipzig),Sachsen,Rackwitz,04519,Bahnhofstr.,12.37513,51.440318
3438,5081,CATEGORY_6,Radbruch,Niedersachsen,Radbruch,21449,Schäfer-Ast-Straße,10.289618,53.317873
3439,5082,CATEGORY_6,Raddusch,Brandenburg,Vetschau/Spreewald,03226,Radduscher Bahnhofstr.,14.032354,51.815858
3440,5083,CATEGORY_4,Radeberg,Sachsen,Radeberg,01454,Am Bahnhof,13.912539,51.111752
3441,5084,CATEGORY_5,Radebeul Ost,Sachsen,Radebeul,01445,Sidonienstr.,13.680163,51.098294
3442,5085,CATEGORY_5,Radebeul-Kötzschenbroda,Sachsen,Radebeul,01445,Bahnhofstr.,13.628693,51.107615
3443,5086,CATEGORY_6,Radebeul-Naundorf,Sachsen,Radebeul,01445,Kötitzer Straße,13.599101,51.110336
3444,5087,CATEGORY_5,Radebeul-Weintraube,Sachsen,Radebeul,01445,Richard-Wagner-Str.,13.6557484,51.1031245
3445,5088,CATEGORY_6,Radebeul-Zitzschewig,Sachsen,Radebeul,01445,Coswiger Str.,13.60668,51.1145117
3446,5090,CATEGORY_7,Wustrau-Radensleben,Brandenburg,Neuruppin,16818,Bahnhofstr.,12.897265,52.857264
3447,5091,CATEGORY_6,Radersdorf,Bayern,Kühbach,86556,Bahnhofstr.,11.162269,48.514419
3448,5093,CATEGORY_6,Radis,Sachsen-Anhalt,Kemberg OT Radis,06773,Bahnhofstr.,12.504183,51.754704
3449,5094,CATEGORY_5,Radldorf (Niederbay),Bayern,Perkam,94368,Bahnhofstr.,12.44307,48.874666
3450,5095,CATEGORY_3,Radolfzell,Baden-Württemberg,Radolfzell ,78315,Bahnhofsplatz,8.968984,47.735873
3451,5098,CATEGORY_6,Raguhn,Sachsen-Anhalt,Raguhn,06779,Am Bahnhof,12.270894,51.708391
3452,5099,CATEGORY_6,Rahden,Nordrhein-Westfalen,Rahden,32369,Eisenbahnstr.,8.623836,52.432902
3453,51,CATEGORY_6,Aldekerk,Nordrhein-Westfalen,Kerken,47647,Bahnhofstr.,6.412542,51.435759
3454,5100,CATEGORY_5,Rahnsdorf,Berlin,Berlin,12589,Alter Fischerweg,13.690405,52.451536
3455,5101,CATEGORY_6,Rain,Bayern,Rain,86641,Bahnhofstr.,10.927514,48.696179
3456,5102,CATEGORY_6,Raindorf,Bayern,Veitsbronn,90587,Seckendorfer Str,10.8459896,49.5042624
3457,5103,CATEGORY_5,Raisdorf,Schleswig-Holstein,Schwentinental,24223,Bahnhofstr.,10.243694,54.280937
3458,5104,CATEGORY_6,Raisting,Bayern,Raisting,82399,Bahnhofplatz,11.114165,47.912076
3459,5105,CATEGORY_6,Raitersaich,Bayern,Roßtal,90574,Müncherlbacherstr.,10.843549,49.374898
3460,5107,CATEGORY_6,Rakow,Mecklenburg-Vorpommern,Süderholz,18516,Bahnhofstrasse,13.045942,54.048156
3461,5108,CATEGORY_6,Rambin (Rügen),Mecklenburg-Vorpommern,Rambin (Rügen),18573,Bahnhofstraße,13.207813,54.353429
3462,5109,CATEGORY_6,Ramerberg,Bayern,Ramerberg,83561,Ro 43,,
3463,5110,CATEGORY_7,Rammelsbach,Rheinland-Pfalz,Rammelsbach,66887,Bahnhofstr.,7.444075,49.542131
3464,5111,CATEGORY_7,Rammingen,Baden-Württemberg,Rammingen,89192,Bahnhofstr.,10.191084,48.512467
3465,5112,CATEGORY_7,Ramsbach Birkhof,Baden-Württemberg,Oppenau,77728,Renchtalholzstraße,8.14567,48.488339
3466,5113,CATEGORY_7,Ramsbach Höfle,Baden-Württemberg,Oppenau,77728,Höflestraße,8.139361,48.494864
3467,5114,CATEGORY_7,Ramsberg,Bayern,Pleinfeld,91785,Bahnberg,10.925378,49.111841
3468,5115,CATEGORY_6,Ramsenthal,Bayern, Bindlach,95463,Alte Bahnhofstr.,11.593334,50.007928
3469,5116,CATEGORY_6,Ramstein,Rheinland-Pfalz,Ramstein,66877,Bahnhofstr.,7.556715,49.448755
3470,5118,CATEGORY_5,Rangsdorf,Brandenburg,Rangsdorf,15834,Am Bahnhof,13.43089,52.293948
3471,512,CATEGORY_5,Bergisch Gladbach,Nordrhein-Westfalen,Bergisch Gladbach,51465,Johann Wilhelm Lindlarstr.,7.124553,50.991461
3472,5121,CATEGORY_6,Ranstadt,Hessen,Ranstadt,63691,Bahnhofstr.,8.983134,50.35673
3473,5122,CATEGORY_5,Raoul-Wallenberg-Straße,Berlin,Berlin,12681,Märkische Allee,13.54746,52.550681
3474,5124,CATEGORY_6,Raschau (b Schwarzenberg),Sachsen,Raschau-Markersbach,08352,Bahnhofstraße,,
3475,5125,CATEGORY_3,Rastatt,Baden-Württemberg,Rastatt,76437,Bahnhofstr.,8.215623,48.860483
3476,5126,CATEGORY_5,Rastede,Niedersachsen,Rastede,26180,Ladestr.,8.191011,53.2446
3477,5127,CATEGORY_6,Rastow,Mecklenburg-Vorpommern,Rastow,19077,Bahnhofstr.,11.430859,53.458156
3478,5129,CATEGORY_4,Rathaus Steglitz,Berlin,Berlin,12165,Berlinickestraße,13.322948,52.455833
3479,5131,CATEGORY_4,Rathenow,Brandenburg,Rathenow,14712,Dunkerplatz,12.35484,52.59964
3480,5134,CATEGORY_7,Rathmannsdorf (Kr Pirna),Sachsen,Rathmannsdorf,01814,Hohnsteiner Str.,14.130838,50.927042
3481,5136,CATEGORY_5,Ratingen Ost,Nordrhein-Westfalen,Ratingen,40878,Am Ostbahnhof,6.863562,51.295185
3482,5137,CATEGORY_7,Urmersbach,Rheinland-Pfalz,Urmersbach,56761,Im Acker,7.13185,50.255912
3483,5139,CATEGORY_5,Ratzeburg,Schleswig-Holstein,Ratzeburg,23909,Bahnhofstr.,10.740633,53.698215
3484,5140,CATEGORY_6,Rätzlingen,Sachsen-Anhalt,Oebisfelde-Weferlingen,39359,Bahnhofstr.,11.123409,52.409035
3485,5142,CATEGORY_4,Raubling,Bayern,Raubling,83064,Bahnhofstr.,12.110149,47.788506
3486,5144,CATEGORY_7,Rauenstein (Thür),Thüringen,Rauenstein (Thür),96528,Bahnhofstr.,11.047486,50.412253
3487,5145,CATEGORY_7,Raumland-Markhausen,Nordrhein-Westfalen,Bad Berleburg,57319,Industriestraße,8.368242,51.033954
3488,5146,CATEGORY_7,Raun,Sachsen,Bad Brambach,08648,Bahnhofsweg,12.2932452,50.2598786
3489,5147,CATEGORY_4,Raunheim,Hessen,Raunheim,65479,Bahnhofstr.,8.454498,50.009688
3490,515,CATEGORY_7,Bergsdorf,Brandenburg,Zehdenick,16792,Bahnhofstraße,13.260794,52.936565
3491,5150,CATEGORY_4,Ravensburg,Baden-Württemberg,Ravensburg,88214,Bahnhofplatz,9.6061,47.784481
3492,5151,CATEGORY_7,Rebdorf-Hofmühle,Bayern,Eichstätt,85072,An der Hofmühle,11.169457,48.892215
3493,5153,CATEGORY_6,Rech,Rheinland-Pfalz,Rech,53506,Am Herrenberg,7.036514,50.515427
3494,5154,CATEGORY_7,Rechenberg,Sachsen,Rechenberg,09623,Alte Str.,13.559902,50.733931
3495,5156,CATEGORY_7,Rechterfeld,Niedersachsen,Visbek-Rechterfeld,49429,Am Bahnhof,8.391291,52.838685
3496,5158,CATEGORY_7,Reckendorf,Bayern,Reckendorf,96182,Bahnhofstraße,10.834038,50.019394
3497,5159,CATEGORY_5,Reckenfeld,Nordrhein-Westfalen,Greven-Reckenfeld,48268,Bahnhofstr.,7.564753,52.133696
3498,516,CATEGORY_6,Bergtheim,Bayern,Bergtheim,97241,Bahnhofstr.,10.076473,49.8993
3499,5160,CATEGORY_3,Recklinghausen Hbf,Nordrhein-Westfalen,Recklinghausen,45657,Große Perdekamp Str.,7.20349,51.616359
3500,5161,CATEGORY_5,Recklinghausen Süd,Nordrhein-Westfalen,Recklinghausen-Süd,45657,Am Südbahnhof,7.195754,51.562965
3501,5162,CATEGORY_7,Reckweilerhof,Rheinland-Pfalz,Wolfstein,67752,Reckweilerhof,7.60912657,49.606914
3502,5163,CATEGORY_7,Reddelich,Mecklenburg-Vorpommern,Reddelich,18209,An der B105 Nr.,11.849531,54.085241
3503,5165,CATEGORY_6,Rednitzhembach,Bayern,Rednitzhembach,91126,Bahnhofstr.,11.063742,49.3038946
3504,5166,CATEGORY_6,Redwitz (Rodach),Bayern,Redwitz (Rodach),96257,Am Bahnhof,11.207288,50.168831
3505,5167,CATEGORY_4,Reeperbahn,Hamburg,Hamburg,20359,Reeperbahn,9.957668,53.549668
3506,5168,CATEGORY_6,Regen,Bayern,Regen,94209,Am Bahnhof,13.136465,48.968625
3507,5169,CATEGORY_2,Regensburg Hbf,Bayern,Regensburg,93047,Bahnhofstr.,12.099617,49.011672
3508,517,CATEGORY_6,Bergwitz,Sachsen-Anhalt,Kemberg,06901,Bahnhofstr.,12.576213,51.803696
3509,5170,CATEGORY_5,Regensburg-Prüfening,Bayern,Regensburg,93049,Prüfeninger Schloßstr.,12.049297,49.012057
3510,5173,CATEGORY_6,Regenstauf,Bayern,Regenstauf,93128,Bahnhofstr.,12.125142,49.122157
3511,5174,CATEGORY_6,Regis-Breitingen,Sachsen,Regis-Breitingen,04565,Bahnhofstr.,12.426039,51.083548
3512,5176,CATEGORY_6,Rehau,Bayern,Rehau,95111,Am Bahnhof,12.032457,50.250556
3513,5177,CATEGORY_6,Rehfeld (b Falkenberg/Elster),Brandenburg,Falkenberg (Elster),04895,Bahnhofstraße,13.153331,51.579726
3514,5178,CATEGORY_6,Rehfelde,Brandenburg,Rehfelde ,15345,Bahnhofstr.,13.922803,52.528418
3515,5180,CATEGORY_7,Rehna,Mecklenburg-Vorpommern,Rehna,19217,Bahnhofstr.,11.049747,53.774263
3516,5181,CATEGORY_7,Rehweiler,Rheinland-Pfalz,Rehweiler,66907,Bahnhofstr.,7.440581,49.48516
3517,5182,CATEGORY_6,Reichelsdorfer Keller,Bayern,Nürnberg,90453,Rennbahnstr.,11.0402137,49.3681362
3518,5183,CATEGORY_6,Reichelsheim (Wetterau),Hessen,Reichelsheim (Wetterau),61203,Bahnhofstr.,8.874578,50.360145
3519,5184,CATEGORY_6,Reichenau (Baden),Baden-Württemberg,Reichenau ,78479,Kindlebildstr.,9.125961,47.689346
